80	74466	menglish	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:35
81	19193	lphelps	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:06
82	69987	lphelps	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:31
83	80562	lphelps	0	pending	2014-05-07 04:57:23	\N
84	49684	dhill	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:20
85	16329	dhill	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:05
86	75461	acooke	0	pending	2014-05-07 04:57:23	\N
87	70469	acooke	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:31
88	66213	acooke	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:28
89	12917	agallagh	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:03
90	30456	agallagh	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:10
91	35701	agallagh	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:13
92	74185	mpalmer	0	pending	2014-05-07 04:57:23	\N
93	77868	mpalmer	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:09
94	79969	mpalmer	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:32
95	56265	ringram	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:23
96	67824	ringram	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:29
97	39437	ringram	0	pending	2014-05-07 04:57:23	\N
98	74229	ringram	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:34
99	73906	eguerra	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:33
100	11795	eguerra	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:03
101	33567	sjames	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:12
102	76702	cbonner	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:25
103	76778	cbonner	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:14
104	27854	cbonner	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:08
105	62597	mserrano	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:26
106	33659	mserrano	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:12
107	18458	mserrano	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:36
108	56300	rcampos	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:23
109	76800	jburton	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:14
110	71464	jburton	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:33
111	25446	jburton	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:07
112	52676	meverett	0	pending	2014-05-07 04:57:23	\N
113	30732	meverett	0	pending	2014-05-07 04:57:23	\N
114	67655	smathis	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:28
115	66245	smathis	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:28
116	75280	nlane	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:18
117	18485	nlane	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:36
118	57091	nlane	0	pending	2014-05-07 04:57:23	\N
119	10292	sdavidso	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:35
120	76414	gwiley	0	pending	2014-05-07 04:57:23	\N
121	35039	gwiley	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:13
122	15914	bcarr	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:05
123	79363	cheath	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:13
124	17775	cheath	0	pending	2014-05-07 04:57:23	\N
125	24781	cheath	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:07
126	78121	bhoward	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:14
127	31426	bhoward	0	pending	2014-05-07 04:57:23	\N
128	75170	bhoward	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:12
129	35555	swyatt	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:13
130	78585	swyatt	0	pending	2014-05-07 04:57:23	\N
131	33861	jfletche	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:12
132	51349	jfletche	0	pending	2014-05-07 04:57:23	\N
133	40367	jfletche	0	pending	2014-05-07 04:57:23	\N
134	46350	kmorris	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:19
135	19104	kmorris	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:06
136	10354	kmorris	0	pending	2014-05-07 04:57:23	\N
137	33659	lmitchel	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:12
138	70860	lmitchel	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:32
139	81357	bturner	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:16
140	78585	bturner	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:15
141	75621	bturner	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:19
142	35587	mschneid	0	pending	2014-05-07 04:57:23	\N
143	24729	qdurham	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:07
144	75280	mfrazier	0	pending	2014-05-07 04:57:23	\N
145	19187	mfrazier	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:06
146	70791	mfrazier	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:37
147	75696	rmccarty	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:08
148	10347	rmccarty	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:35
149	39562	rmccarty	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:14
150	71346	mstevens	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:32
151	75119	amosley	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:24
152	43127	amosley	0	pending	2014-05-07 04:57:23	\N
153	10112	amosley	0	pending	2014-05-07 04:57:23	\N
154	75299	amosley	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:18
155	17014	ehinton	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:05
156	79391	kcherry	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:02
157	75607	kcherry	0	pending	2014-05-07 04:57:23	\N
158	52722	kcherry	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:21
159	69537	dlester	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:30
160	64458	dlester	0	denied	2014-05-07 04:57:23	2014-05-07 04:58:27
161	11830	dlester	0	pending	2014-05-07 04:57:23	\N
162	49243	jwilcox	0	pending	2014-05-07 04:57:23	\N
163	74076	jwilcox	0	pending	2014-05-07 04:57:23	\N
164	56696	jwilcox	0	pending	2014-05-07 04:57:23	\N
165	77506	aduncan	0	pending	2014-05-07 04:57:23	\N
166	79214	bmack	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:27
167	13963	bmack	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:03
168	79112	cmay	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:08
169	75554	dbaird	0	pending	2014-05-07 04:57:23	\N
170	75299	dbaird	0	approved	2014-05-07 04:57:23	2014-05-07 04:58:18
171	64152	krowlan1	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:27
172	68889	krowlan1	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:29
173	43195	aburris	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:36
174	27889	sbranch	0	pending	2014-05-07 04:57:24	\N
175	75945	sbranch	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:15
176	19277	abartlet	0	pending	2014-05-07 04:57:24	\N
177	10676	icalhoun	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:01
178	54648	ewoodwar	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:22
179	24703	rbender	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:07
180	71690	rbender	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:33
181	78107	hgilliam	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:32
182	46527	hgilliam	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:19
183	79845	hgilliam	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:01
184	77937	hgilliam	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:14
185	19629	klynn	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:07
186	19224	tstaffor	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:06
187	67859	cmelton	0	pending	2014-05-07 04:57:24	\N
188	79372	achandle	0	pending	2014-05-07 04:57:24	\N
189	79336	achandle	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:17
190	77045	achandle	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:01
191	19322	achandle	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:06
192	10797	twalsh	0	pending	2014-05-07 04:57:24	\N
193	76140	twalsh	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:31
194	13158	twalsh	0	pending	2014-05-07 04:57:24	\N
195	35331	gmosley	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:13
196	79148	gmosley	0	pending	2014-05-07 04:57:24	\N
197	76458	gmosley	0	pending	2014-05-07 04:57:24	\N
198	16005	gmosley	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:05
199	75234	sosborn	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:26
200	75838	obanks	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:26
201	54667	obanks	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:22
202	78802	jgilbert	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:15
203	46384	jgilbert	0	pending	2014-05-07 04:57:24	\N
204	79579	jgilbert	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:29
205	49357	pshaffer	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:20
206	43620	jroman	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:17
207	51513	ahester	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:21
208	74498	svincent	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:35
209	40375	svincent	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:15
210	74281	svincent	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:34
211	68891	svincent	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:29
212	56572	jfox	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:24
213	59162	pmatthew	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:25
214	56703	pmatthew	0	pending	2014-05-07 04:57:24	\N
215	49344	spickett	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:20
216	78150	spickett	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:32
217	14094	spickett	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:04
218	51239	spickett	0	pending	2014-05-07 04:57:24	\N
219	78987	mramsey	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:01
220	51545	abyers	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:21
221	74010	abyers	0	pending	2014-05-07 04:57:24	\N
222	27935	abyers	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:08
223	71358	jmckenzi	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:32
224	52706	jmckenzi	0	pending	2014-05-07 04:57:24	\N
225	49684	kfranks	0	pending	2014-05-07 04:57:24	\N
226	74267	kfranks	0	pending	2014-05-07 04:57:24	\N
227	70736	kfranks	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:37
228	51174	kfranks	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:21
229	41008	smercado	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:16
230	74229	smercado	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:34
231	31480	smercado	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:10
232	10676	jespinoz	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:01
233	78036	aquinn	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:09
234	15448	aquinn	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:04
235	75106	aquinn	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:12
236	75455	mochoa	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:26
237	61905	mochoa	0	pending	2014-05-07 04:57:24	\N
238	39310	mochoa	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:14
239	24520	mochoa	0	pending	2014-05-07 04:57:24	\N
240	10305	lpage	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:35
241	68373	lpage	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:29
242	56589	lpage	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:24
243	71358	lmorse	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:32
244	78091	lmorse	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:32
245	75756	lmorse	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:30
246	66259	lmorse	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:28
247	78381	mrice	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:30
248	49696	mrice	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:20
249	71346	lknox	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:32
250	40744	lknox	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:15
251	40571	lknox	0	pending	2014-05-07 04:57:24	\N
252	52655	lknox	0	pending	2014-05-07 04:57:24	\N
253	15481	eaustin	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:04
254	50038	rswanson	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:21
255	11881	rswanson	0	pending	2014-05-07 04:57:24	\N
256	43242	gwillis	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:37
257	31321	gwillis	0	pending	2014-05-07 04:57:24	\N
258	26810	gwillis	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:08
259	53732	zsalinas	0	pending	2014-05-07 04:57:24	\N
260	81071	zsalinas	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:09
261	77873	zsalinas	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:01
262	74340	rcervant	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:34
263	40269	rcervant	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:15
264	62597	rcervant	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:26
265	74137	rcervant	0	pending	2014-05-07 04:57:24	\N
266	32547	ytravis	0	pending	2014-05-07 04:57:24	\N
267	70341	kmarquez	0	denied	2014-05-07 04:57:24	2014-05-07 04:58:31
268	70921	kmarquez	0	pending	2014-05-07 04:57:24	\N
269	54565	kmarquez	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:22
270	32141	smcknigh	0	pending	2014-05-07 04:57:24	\N
271	75226	smcknigh	0	pending	2014-05-07 04:57:24	\N
272	78091	smcknigh	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:32
273	32712	smcknigh	0	approved	2014-05-07 04:57:24	2014-05-07 04:58:11
274	28086	mmanning	0	pending	2014-05-07 04:57:25	\N
275	68350	mmanning	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:29
276	71497	mmanning	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:33
277	26855	mmanning	0	pending	2014-05-07 04:57:25	\N
278	67890	jfoster	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:29
279	76250	jfoster	0	pending	2014-05-07 04:57:25	\N
280	30674	jfoster	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:10
281	59124	jfoster	0	pending	2014-05-07 04:57:25	\N
282	52735	cbryant	0	pending	2014-05-07 04:57:25	\N
283	30279	cbryant	0	pending	2014-05-07 04:57:25	\N
284	80799	cbryant	0	pending	2014-05-07 04:57:25	\N
285	10043	jatkins	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:01
286	74049	jatkins	0	pending	2014-05-07 04:57:25	\N
287	75924	jatkins	0	pending	2014-05-07 04:57:25	\N
288	44134	tlarsen	0	pending	2014-05-07 04:57:25	\N
289	11206	tlarsen	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:02
290	40560	tlarsen	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:15
291	64097	tlarsen	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:27
292	76273	jsweeney	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:25
293	56398	jsweeney	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:24
294	52753	lrocha	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:21
295	45080	lrocha	0	pending	2014-05-07 04:57:25	\N
296	76930	lrocha	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:16
297	80743	lrocha	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:04
298	64355	ehouse	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:27
299	71677	ehouse	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:33
300	69072	sdickson	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:30
301	15839	sdickson	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:05
302	40880	sdickson	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:15
303	66262	jbean	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:28
304	78036	jbean	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:09
305	51485	jbean	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:21
306	43215	jgreen	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:36
307	77807	elogan	0	pending	2014-05-07 04:57:25	\N
308	28045	elogan	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:08
309	31307	elogan	0	pending	2014-05-07 04:57:25	\N
310	48104	elogan	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:19
311	70526	llancast	0	pending	2014-05-07 04:57:25	\N
312	74028	llancast	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:33
313	44966	llancast	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:17
314	40367	llancast	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:15
315	74853	ahull	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:35
316	78274	ahull	0	pending	2014-05-07 04:57:25	\N
317	74294	ahull	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:34
318	69424	ahull	0	pending	2014-05-07 04:57:25	\N
319	13185	layers	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:03
320	32650	layers	0	pending	2014-05-07 04:57:25	\N
321	12951	abartle1	0	pending	2014-05-07 04:57:25	\N
322	76577	jkey	0	pending	2014-05-07 04:57:25	\N
323	33435	tparks	0	pending	2014-05-07 04:57:25	\N
324	40523	mthomas	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:15
325	12943	amay	0	pending	2014-05-07 04:57:25	\N
326	70025	amay	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:31
327	57295	amay	0	pending	2014-05-07 04:57:25	\N
328	76423	amay	0	pending	2014-05-07 04:57:25	\N
329	49333	bharmon	0	pending	2014-05-07 04:57:25	\N
330	12272	bharmon	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:02
331	78571	bharmon	0	pending	2014-05-07 04:57:25	\N
332	46527	bharmon	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:19
333	56449	jcline	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:24
334	71849	jcline	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:35
335	40139	jcline	0	pending	2014-05-07 04:57:25	\N
336	67693	tschmidt	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:28
337	76844	tschmidt	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:14
338	71406	tschmidt	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:33
339	19469	jbooker	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:07
340	23940	jbooker	0	pending	2014-05-07 04:57:25	\N
341	76513	aelliott	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:10
342	70791	aelliott	0	pending	2014-05-07 04:57:25	\N
343	19262	edonalds	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:06
344	52824	edonalds	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:22
345	12314	acastro	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:02
346	53640	acastro	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:22
347	74374	acastro	0	pending	2014-05-07 04:57:25	\N
348	64349	acastro	0	pending	2014-05-07 04:57:25	\N
349	79632	arivera	0	pending	2014-05-07 04:57:25	\N
350	29096	astanley	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:09
351	19262	astanley	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:06
352	27906	ehuffman	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:08
353	76545	ehuffman	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:28
354	61352	rhurst	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:26
355	40413	rhurst	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:15
356	49696	rhurst	0	pending	2014-05-07 04:57:25	\N
357	79099	rhurst	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:20
358	43174	mguzman	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:36
359	67995	mguzman	0	pending	2014-05-07 04:57:25	\N
360	19104	kmanning	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:06
361	43387	kmanning	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:16
362	68029	hhardy	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:29
363	18458	hhardy	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:36
364	44134	hhardy	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:37
365	33943	hhardy	0	pending	2014-05-07 04:57:25	\N
366	69367	elarson	0	pending	2014-05-07 04:57:25	\N
367	77282	elarson	0	pending	2014-05-07 04:57:25	\N
368	56382	elarson	0	approved	2014-05-07 04:57:25	2014-05-07 04:58:23
369	19245	aknight	0	denied	2014-05-07 04:57:25	2014-05-07 04:58:06
